"Date","Price","Open","High","Low","Vol.","Change %"
"May 16, 2014","1,219.90","1,217.35","1,228.98","1,215.54","-","0.21%"
"May 15, 2014","1,217.35","1,230.13","1,230.13","1,210.73","-","-1.04%"
"May 14, 2014","1,230.20","1,220.83","1,232.99","1,220.43","-","0.78%"
"May 13, 2014","1,220.63","1,225.34","1,227.74","1,217.02","-","-0.38%"
"May 12, 2014","1,225.31","1,207.86","1,225.32","1,207.86","-","1.47%"
"May 09, 2014","1,207.56","1,213.85","1,217.27","1,205.05","-","-0.52%"
"May 08, 2014","1,213.85","1,224.70","1,227.96","1,209.66","-","-0.88%"
"May 07, 2014","1,224.68","1,223.78","1,227.66","1,214.58","-","0.10%"
"May 06, 2014","1,223.50","1,222.96","1,227.59","1,210.91","-","0.04%"
"May 05, 2014","1,222.96","1,207.84","1,224.79","1,207.84","-","1.28%"
"May 02, 2014","1,207.49","1,193.92","1,217.40","1,190.15","-","1.15%"
"Apr 30, 2014","1,193.82","1,201.50","1,201.50","1,183.88","-","-0.64%"
"Apr 29, 2014","1,201.53","1,188.66","1,214.34","1,188.66","-","1.10%"
"Apr 28, 2014","1,188.42","1,191.81","1,191.88","1,181.22","-","-0.32%"
"Apr 25, 2014","1,192.24","1,197.75","1,197.75","1,183.98","-","-0.47%"
"Apr 24, 2014","1,197.82","1,192.51","1,200.92","1,184.66","-","0.45%"
"Apr 23, 2014","1,192.51","1,202.59","1,202.59","1,190.72","-","-0.84%"
"Apr 22, 2014","1,202.67","1,199.42","1,206.91","1,189.33","-","0.27%"
"Apr 17, 2014","1,199.41","1,183.00","1,203.41","1,176.17","-","1.39%"
"Apr 16, 2014","1,182.95","1,167.76","1,184.96","1,167.30","-","1.42%"
"Apr 15, 2014","1,166.37","1,185.31","1,185.31","1,150.18","-","-1.61%"
"Apr 14, 2014","1,185.40","1,194.33","1,197.56","1,179.42","-","-0.72%"
"Apr 11, 2014","1,193.98","1,174.78","1,194.01","1,161.36","-","1.63%"
"Apr 10, 2014","1,174.78","1,173.41","1,180.60","1,164.58","-","0.11%"
"Apr 09, 2014","1,173.50","1,179.62","1,182.94","1,162.31","-","-0.52%"
"Apr 08, 2014","1,179.69","1,191.09","1,216.45","1,174.88","-","-0.91%"
"Apr 07, 2014","1,190.53","1,167.95","1,191.36","1,167.95","-","1.95%"
"Apr 04, 2014","1,167.79","1,178.62","1,197.60","1,166.68","-","-0.88%"
"Apr 03, 2014","1,178.14","1,185.28","1,193.03","1,170.28","-","-0.57%"
"Apr 02, 2014","1,184.90","1,156.77","1,186.93","1,154.87","-","2.44%"
"Apr 01, 2014","1,156.65","1,157.12","1,160.56","1,145.57","-","-0.05%"
