"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 14, 2015","7,416.48","7,289.86","7,432.29","7,289.86","-","1.73%"
"Sep 11, 2015","7,290.07","7,239.82","7,303.81","7,208.09","-","0.69%"
"Sep 10, 2015","7,239.88","7,178.61","7,251.21","7,071.38","-","0.84%"
"Sep 09, 2015","7,179.69","7,224.88","7,337.05","7,165.90","-","-0.62%"
"Sep 08, 2015","7,224.37","7,221.00","7,290.98","7,190.48","-","0.06%"
"Sep 04, 2015","7,219.76","7,259.80","7,261.95","7,150.52","-","-0.55%"
"Sep 03, 2015","7,259.93","7,155.22","7,317.87","7,144.29","-","1.48%"
"Sep 02, 2015","7,153.84","7,014.77","7,158.18","7,014.77","-","2.02%"
"Sep 01, 2015","7,012.31","7,125.36","7,125.36","6,961.71","-","-1.59%"
"Aug 31, 2015","7,125.64","7,172.27","7,172.27","6,994.18","-","-0.65%"
"Aug 28, 2015","7,172.60","7,215.21","7,215.21","7,107.72","-","-0.61%"
"Aug 27, 2015","7,216.96","7,052.23","7,250.38","7,052.23","-","2.33%"
"Aug 26, 2015","7,052.61","6,862.37","7,056.61","6,848.24","-","2.78%"
"Aug 25, 2015","6,862.09","6,830.04","6,984.40","6,830.04","-","0.49%"
"Aug 24, 2015","6,828.64","7,035.73","7,035.73","6,608.21","-","-2.97%"
"Aug 21, 2015","7,037.36","7,208.66","7,208.85","7,034.95","-","-2.37%"
"Aug 20, 2015","7,208.40","7,205.59","7,221.63","7,112.26","-","0.03%"
"Aug 19, 2015","7,206.20","7,274.98","7,275.17","7,104.15","-","-0.95%"
"Aug 18, 2015","7,275.46","7,263.39","7,307.52","7,200.07","-","0.16%"
"Aug 17, 2015","7,263.63","7,280.20","7,312.92","7,242.70","-","-0.23%"
"Aug 14, 2015","7,280.05","7,351.82","7,358.28","7,270.85","-","-0.97%"
"Aug 13, 2015","7,351.64","7,335.43","7,358.06","7,296.56","-","0.23%"
"Aug 12, 2015","7,334.89","7,392.67","7,392.67","7,281.33","-","-0.82%"
"Aug 11, 2015","7,395.60","7,411.28","7,411.28","7,299.93","-","-0.22%"
"Aug 10, 2015","7,411.81","7,354.16","7,429.85","7,344.71","-","0.79%"
"Aug 07, 2015","7,353.91","7,526.58","7,526.58","7,336.07","-","-2.29%"
"Aug 06, 2015","7,526.58","7,630.33","7,630.33","7,504.62","-","-1.37%"
"Aug 05, 2015","7,630.94","7,597.56","7,676.92","7,597.56","-","0.48%"
"Aug 04, 2015","7,594.68","7,562.76","7,641.74","7,562.75","-","0.42%"
"Aug 03, 2015","7,562.90","7,662.41","7,674.90","7,554.84","-","-1.29%"
"Jul 31, 2015","7,661.68","7,503.22","7,661.68","7,502.96","-","2.11%"
"Jul 30, 2015","7,503.22","7,436.17","7,503.88","7,432.08","-","0.90%"
"Jul 29, 2015","7,436.17","7,424.01","7,454.04","7,370.84","-","0.16%"
"Jul 28, 2015","7,424.46","7,341.58","7,446.22","7,341.58","-","1.13%"
"Jul 27, 2015","7,341.71","7,422.31","7,423.13","7,303.26","-","-1.09%"
"Jul 25, 2015","7,422.31","7,422.31","7,422.31","7,422.31","-","0.00%"
"Jul 24, 2015","7,422.30","7,515.51","7,524.20","7,340.29","-","-1.25%"
"Jul 23, 2015","7,516.32","7,614.36","7,650.87","7,478.87","-","-1.29%"
"Jul 22, 2015","7,614.36","7,616.68","7,616.68","7,556.94","-","-0.03%"
"Jul 21, 2015","7,616.80","7,608.41","7,657.52","7,584.96","-","0.13%"
"Jul 20, 2015","7,607.29","7,681.52","7,689.42","7,601.89","-","-0.97%"
"Jul 18, 2015","7,681.65","7,681.65","7,681.65","7,681.65","-","0.00%"
"Jul 17, 2015","7,681.65","7,782.06","7,833.12","7,666.82","-","-1.29%"
"Jul 16, 2015","7,782.06","7,752.31","7,829.09","7,741.38","-","0.38%"
"Jul 15, 2015","7,752.31","7,758.46","7,768.20","7,715.22","-","-0.08%"
"Jul 14, 2015","7,758.46","7,748.19","7,777.63","7,700.24","-","0.13%"
"Jul 13, 2015","7,748.19","7,700.43","7,762.36","7,700.43","-","0.62%"
"Jul 10, 2015","7,700.43","7,649.80","7,712.09","7,634.29","-","0.67%"
"Jul 08, 2015","7,649.23","7,686.73","7,699.72","7,617.62","-","-0.49%"
"Jul 07, 2015","7,686.84","7,634.98","7,688.77","7,576.77","-","0.68%"
"Jul 06, 2015","7,635.14","7,651.62","7,680.24","7,549.00","-","-0.22%"
"Jul 03, 2015","7,651.62","7,682.15","7,682.15","7,579.07","-","-0.40%"
"Jul 02, 2015","7,682.35","7,630.95","7,684.33","7,630.95","-","0.67%"
"Jul 01, 2015","7,630.88","7,671.43","7,704.78","7,604.80","-","-0.54%"
"Jun 30, 2015","7,672.22","7,646.07","7,690.89","7,632.37","-","0.34%"
"Jun 29, 2015","7,646.07","7,774.42","7,774.42","7,593.53","-","-1.67%"
"Jun 26, 2015","7,775.91","7,683.34","7,792.68","7,683.34","-","1.20%"
"Jun 25, 2015","7,683.45","7,756.35","7,756.35","7,637.97","-","-0.95%"
"Jun 24, 2015","7,757.09","7,804.72","7,824.96","7,736.30","-","-0.61%"
"Jun 23, 2015","7,804.72","7,853.91","7,917.33","7,804.72","-","-0.62%"
"Jun 22, 2015","7,853.53","7,828.24","7,894.16","7,813.30","-","0.32%"
"Jun 19, 2015","7,828.24","7,865.26","7,865.26","7,785.02","-","-0.47%"
"Jun 18, 2015","7,865.26","7,778.21","7,874.46","7,768.50","-","1.13%"
"Jun 17, 2015","7,777.31","7,808.49","7,817.06","7,728.92","-","-0.40%"
