"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 06, 2011","9,786.22","9,884.68","9,885.38","9,786.22","-","-1.00%"
"Jul 05, 2011","9,884.76","9,975.77","9,990.25","9,884.76","-","-0.91%"
"Jul 04, 2011","9,975.55","9,900.82","9,975.55","9,886.38","-","0.75%"
"Jul 01, 2011","9,901.11","9,778.65","9,928.08","9,727.14","-","1.25%"
"Jun 30, 2011","9,778.65","9,806.34","9,855.06","9,722.73","-","-0.26%"
"Jun 29, 2011","9,804.35","9,750.32","9,868.65","9,721.09","-","0.55%"
"Jun 28, 2011","9,750.40","9,622.43","9,765.23","9,622.43","-","1.33%"
"Jun 27, 2011","9,622.68","9,536.76","9,630.12","9,514.09","-","0.90%"
"Jun 24, 2011","9,536.69","9,571.07","9,630.04","9,512.28","-","-0.36%"
"Jun 22, 2011","9,571.07","9,615.64","9,668.22","9,571.07","-","-0.48%"
"Jun 21, 2011","9,617.46","9,551.62","9,630.76","9,551.62","-","0.69%"
"Jun 20, 2011","9,551.33","9,512.61","9,610.72","9,472.19","-","0.41%"
"Jun 17, 2011","9,512.15","9,501.19","9,569.74","9,446.68","-","0.12%"
"Jun 16, 2011","9,500.99","9,628.35","9,682.09","9,463.68","-","-1.32%"
"Jun 15, 2011","9,628.35","9,713.52","9,713.52","9,628.17","-","-0.88%"
"Jun 14, 2011","9,713.59","9,651.10","9,770.84","9,651.10","-","0.65%"
"Jun 13, 2011","9,651.08","9,771.66","9,810.59","9,645.29","-","-1.23%"
"Jun 10, 2011","9,771.56","9,914.87","9,937.50","9,771.02","-","-1.42%"
"Jun 09, 2011","9,911.87","9,878.13","9,971.09","9,848.23","-","0.34%"
"Jun 08, 2011","9,878.52","9,935.08","9,956.95","9,836.94","-","-0.62%"
"Jun 07, 2011","9,940.14","9,926.25","10,047.76","9,923.51","-","0.14%"
"Jun 06, 2011","9,926.15","10,115.71","10,153.23","9,903.01","-","-1.88%"
"Jun 03, 2011","10,116.06","10,087.85","10,221.52","9,997.04","-","0.28%"
"Jun 02, 2011","10,087.85","9,990.60","10,098.40","9,958.54","-","0.97%"
"Jun 01, 2011","9,990.60","10,193.85","10,193.85","9,988.73","-","-1.99%"
"May 31, 2011","10,193.28","10,036.44","10,193.28","10,036.44","-","1.57%"
"May 30, 2011","10,035.76","10,074.62","10,105.42","10,035.33","-","-0.39%"
"May 27, 2011","10,075.32","10,044.88","10,137.97","10,039.55","-","0.32%"
"May 26, 2011","10,043.59","10,008.39","10,059.75","9,978.37","-","0.34%"
"May 25, 2011","10,009.33","9,968.14","10,071.33","9,913.38","-","0.41%"
"May 24, 2011","9,968.20","9,863.59","9,968.20","9,863.59","-","1.09%"
"May 23, 2011","9,860.91","9,926.69","9,926.69","9,793.19","-","-0.67%"
"May 20, 2011","9,927.75","9,917.41","9,982.58","9,874.57","-","0.11%"
"May 19, 2011","9,917.27","10,016.48","10,091.84","9,902.42","-","-0.97%"
"May 18, 2011","10,014.57","10,132.98","10,179.08","10,010.99","-","-1.13%"
"May 17, 2011","10,128.65","10,039.34","10,138.32","9,978.51","-","0.89%"
"May 16, 2011","10,039.34","10,145.40","10,195.04","10,030.98","-","-1.05%"
"May 13, 2011","10,145.45","10,229.28","10,265.62","10,132.28","-","-0.82%"
"May 12, 2011","10,229.28","10,135.94","10,264.58","10,067.03","-","0.92%"
"May 11, 2011","10,136.14","10,252.33","10,252.40","10,103.44","-","-1.13%"
"May 10, 2011","10,252.33","10,298.95","10,349.29","10,234.97","-","-0.45%"
"May 09, 2011","10,298.95","10,323.38","10,379.53","10,286.60","-","-0.24%"
"May 06, 2011","10,323.38","10,119.65","10,340.23","10,119.65","-","2.02%"
"May 05, 2011","10,119.27","10,095.76","10,250.48","10,029.87","-","0.23%"
"May 04, 2011","10,095.80","10,237.45","10,319.79","10,078.90","-","-1.38%"
"May 03, 2011","10,236.91","10,391.88","10,391.88","10,216.08","-","-1.49%"
"May 02, 2011","10,391.88","10,475.88","10,540.69","10,384.68","-","-0.80%"
"Apr 29, 2011","10,475.77","10,394.96","10,522.65","10,356.70","-","0.78%"
"Apr 28, 2011","10,394.77","10,500.49","10,500.49","10,342.65","-","-1.01%"
"Apr 27, 2011","10,500.49","10,622.72","10,622.72","10,451.60","-","-1.16%"
