"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 13, 2010","1,435.14","1,407.45","1,436.35","1,407.08","-","1.97%"
"Oct 11, 2010","1,407.44","1,395.36","1,407.44","1,395.36","-","0.87%"
"Oct 08, 2010","1,395.34","1,379.76","1,396.59","1,378.05","-","1.13%"
"Oct 07, 2010","1,379.75","1,381.92","1,387.24","1,368.17","-","-0.15%"
"Oct 06, 2010","1,381.87","1,384.23","1,386.63","1,374.32","-","-0.17%"
"Oct 05, 2010","1,384.23","1,360.93","1,384.43","1,360.62","-","1.71%"
"Oct 04, 2010","1,360.96","1,361.91","1,368.31","1,359.46","-","-0.06%"
"Oct 01, 2010","1,361.84","1,341.68","1,362.26","1,341.68","-","1.52%"
"Sep 30, 2010","1,341.47","1,333.39","1,341.47","1,325.55","-","0.61%"
"Sep 29, 2010","1,333.35","1,343.52","1,343.52","1,331.59","-","-0.76%"
"Sep 28, 2010","1,343.52","1,343.61","1,347.16","1,338.31","-","-0.01%"
"Sep 27, 2010","1,343.61","1,328.60","1,343.77","1,328.60","-","1.25%"
"Sep 24, 2010","1,326.98","1,335.00","1,344.23","1,323.20","-","-0.61%"
"Sep 23, 2010","1,335.07","1,334.88","1,345.03","1,330.21","-","-0.02%"
"Sep 22, 2010","1,335.36","1,336.72","1,343.14","1,328.71","-","-0.12%"
"Sep 21, 2010","1,336.99","1,342.77","1,343.98","1,331.62","-","-0.43%"
"Sep 20, 2010","1,342.77","1,333.99","1,344.53","1,332.54","-","0.66%"
"Sep 17, 2010","1,333.99","1,331.20","1,337.01","1,323.89","-","0.23%"
"Sep 16, 2010","1,330.99","1,335.89","1,340.14","1,328.90","-","-0.36%"
"Sep 15, 2010","1,335.86","1,327.22","1,336.95","1,324.46","-","0.64%"
"Sep 14, 2010","1,327.34","1,316.48","1,328.85","1,316.48","-","0.82%"
"Sep 13, 2010","1,316.53","1,307.02","1,318.51","1,307.02","-","0.73%"
